SSN,GSN,DIS,RCP,NRF,IRS,INN,dis1,rcp1,typ1,irs1,lf1,dis2,rcp2,typ2,irs2,lf2,dis3,rcp3,typ3,irs3,lf3,dis4,rcp4,typ4,irs4,lf4,dis5,rcp5,typ5,irs5,lf5,dis6,rcp6,typ6,irs6,lf6,dis7,rcp7,typ7,irs7,lf7,NAN
10030125,343,250,1,0.0,1098,7,19,2,1,71,0.09259259259259259,250,1,1,319,0.1111111111111111,123,2,1,434,0.16049382716049382,250,2,1,592,0.10493827160493827,250,1,1,771,0.1419753086419753,250,2,1,800,0.2222222222222222,250,0,0,2406,0.16666666666666666,
10030125,128,250,2,0.2857142857142857,993,7,31,3,1,150,0.11585365853658537,131,3,2,287,0.12804878048780488,116,3,1,334,0.17073170731707318,250,2,1,686,0.0975609756097561,250,1,1,693,0.12195121951219512,250,3,1,857,0.1402439024390244,227,2,2,1049,0.22560975609756098,
10030125,140,250,2,0.0,686,7,25,3,1,89,0.05970149253731343,180,2,1,332,0.15671641791044777,116,3,1,334,0.11940298507462686,250,1,1,477,0.13432835820895522,250,3,1,574,0.2462686567164179,250,1,1,693,0.16417910447761194,250,2,1,993,0.11940298507462686,
10030125,189,250,2,0.2857142857142857,1430,7,34,2,1,125,0.0663265306122449,42,3,1,161,0.10714285714285714,118,1,1,231,0.11224489795918367,108,3,2,322,0.1377551020408163,174,3,1,398,0.10204081632653061,250,2,1,817,0.2602040816326531,227,2,2,1049,0.21428571428571427,
10030125,262,250,2,0.0,895,7,13,2,1,44,0.0472972972972973,214,3,1,606,0.1891891891891892,188,1,1,617,0.22972972972972974,250,2,1,669,0.033783783783783786,250,3,1,689,0.07432432432432433,250,1,1,771,0.20945945945945946,250,3,1,929,0.21621621621621623,
10030125,274,250,2,0.0,1384,7,103,3,1,127,0.07777777777777778,157,2,1,206,0.07222222222222222,195,3,1,420,0.12222222222222222,230,3,1,427,0.16666666666666666,250,3,1,666,0.16666666666666666,250,2,1,817,0.09444444444444444,250,1,1,1336,0.3,
10030125,362,250,2,0.0,691,7,14,3,1,84,0.09701492537313433,157,2,1,206,0.11194029850746269,250,1,1,319,0.11940298507462686,250,3,1,363,0.03731343283582089,250,3,1,424,0.1791044776119403,250,3,1,666,0.208955223880597,250,2,1,800,0.2462686567164179,
10030125,382,250,2,0.14285714285714285,592,7,19,2,1,71,0.06557377049180328,25,3,2,97,0.07377049180327869,42,3,1,136,0.16393442622950818,250,3,1,324,0.21311475409836064,250,3,1,735,0.16393442622950818,250,2,1,800,0.18032786885245902,250,1,1,1098,0.13934426229508196,
10050035,786,250,1,0.14285714285714285,1149,7,39,1,1,164,0.11585365853658537,1,1,0,275,0.13414634146341464,250,2,1,1013,0.1951219512195122,250,2,1,1114,0.25609756097560976,250,2,1,1438,0.054878048780487805,250,2,1,1477,0.054878048780487805,250,0,0,2455,0.18902439024390244,
10050035,863,250,1,0.14285714285714285,998,7,21,2,1,101,0.06329113924050633,44,1,1,120,0.08227848101265822,250,2,1,431,0.08227848101265822,181,1,1,495,0.12658227848101267,176,2,1,583,0.1962025316455696,250,2,2,683,0.17721518987341772,250,0,0,2455,0.2721518987341772,
10050035,697,250,2,0.14285714285714285,492,7,6,2,1,42,0.06779661016949153,128,3,1,331,0.2033898305084746,109,2,1,345,0.025423728813559324,250,3,1,822,0.15254237288135594,250,1,1,871,0.19491525423728814,250,2,1,1078,0.11016949152542373,108,1,2,1237,0.2457627118644068,
10050035,698,250,2,0.14285714285714285,1078,7,250,3,1,465,0.03932584269662921,250,2,1,492,0.07303370786516854,250,3,1,654,0.06179775280898876,250,3,1,691,0.1853932584269663,250,3,1,822,0.20786516853932585,108,1,2,1237,0.20224719101123595,250,2,1,1891,0.2303370786516854,
10050035,749,250,2,0.42857142857142855,1013,7,18,3,2,104,0.06097560975609756,250,3,1,482,0.13414634146341464,250,3,2,969,0.024390243902439025,250,3,2,1089,0.16463414634146342,250,2,1,1114,0.13414634146341464,250,1,1,1149,0.1951219512195122,250,2,1,1438,0.2865853658536585,
10050035,799,250,2,0.14285714285714285,1114,7,18,3,2,104,0.10465116279069768,80,3,1,346,0.0872093023255814,125,3,1,590,0.20348837209302326,250,3,1,661,0.19767441860465115,250,2,1,1013,0.12790697674418605,250,1,1,1149,0.2441860465116279,250,2,1,1477,0.03488372093023256,
10050035,925,250,2,0.14285714285714285,431,7,21,2,1,101,0.12727272727272726,103,2,1,357,0.18181818181818182,250,3,1,376,0.08181818181818182,226,3,1,425,0.19090909090909092,250,2,2,683,0.12727272727272726,250,1,1,998,0.11818181818181818,250,3,1,1180,0.17272727272727273,
10010177,166,250,1,0.0,1116,7,36,2,1,121,0.12941176470588237,156,1,1,422,0.18823529411764706,250,2,1,599,0.1411764705882353,250,2,1,808,0.11176470588235295,250,2,1,964,0.10588235294117647,250,1,1,1153,0.16470588235294117,250,0,0,2200,0.1588235294117647,
10010177,214,250,1,0.0,1661,7,48,2,1,195,0.1,250,2,1,396,0.11904761904761904,156,1,1,422,0.1523809523809524,250,2,1,619,0.06190476190476191,250,1,1,863,0.12380952380952381,250,2,1,1058,0.18571428571428572,250,0,0,2200,0.2571428571428571,
10010177,288,250,1,0.0,1010,7,250,2,1,482,0.12048192771084337,165,2,1,548,0.13855421686746988,250,1,1,690,0.1746987951807229,250,1,1,863,0.2710843373493976,250,2,1,1193,0.10843373493975904,250,2,1,1473,0.08433734939759036,250,0,0,2200,0.10240963855421686,
10010177,142,250,2,0.0,964,7,36,2,1,121,0.14102564102564102,34,2,1,124,0.05128205128205128,213,3,1,292,0.14102564102564102,68,3,1,335,0.1346153846153846,250,1,1,1116,0.11538461538461539,250,1,1,1153,0.16025641025641027,250,3,1,1669,0.2564102564102564,
10010177,273,250,2,0.2857142857142857,604,7,73,2,1,175,0.125,139,1,1,442,0.0661764705882353,250,3,2,681,0.2867647058823529,250,2,2,749,0.029411764705882353,250,3,1,789,0.08088235294117647,250,3,1,836,0.11764705882352941,250,2,1,866,0.29411764705882354,
10010177,379,250,2,0.14285714285714285,1193,7,105,3,2,314,0.13559322033898305,113,3,1,320,0.15819209039548024,250,2,1,482,0.14689265536723164,249,3,1,529,0.14689265536723164,165,2,1,548,0.22033898305084745,250,1,1,1010,0.1016949152542373,250,3,1,1424,0.0903954802259887,
10030179,1189,250,1,0.14285714285714285,684,7,127,2,1,205,0.08333333333333333,91,1,1,257,0.12121212121212122,133,2,1,406,0.11363636363636363,210,2,1,567,0.19696969696969696,250,1,1,651,0.16666666666666666,250,2,2,1169,0.12121212121212122,250,0,0,2542,0.19696969696969696,
10030179,1225,250,1,0.0,997,7,54,1,1,165,0.14814814814814814,250,2,1,658,0.16049382716049382,250,2,1,768,0.10493827160493827,250,2,1,835,0.18518518518518517,250,2,1,862,0.16666666666666666,250,1,1,1425,0.19135802469135801,250,0,0,2542,0.043209876543209874,
10030179,1263,250,1,0.0,1425,7,127,2,1,205,0.026041666666666668,91,1,1,257,0.11458333333333333,250,2,1,735,0.234375,250,2,1,768,0.22395833333333334,250,1,1,997,0.16145833333333334,250,2,1,1436,0.08333333333333333,250,0,0,2542,0.15625,
10030179,1188,250,2,0.14285714285714285,862,7,54,1,1,165,0.09027777777777778,198,3,1,337,0.1527777777777778,170,1,1,504,0.20833333333333334,194,2,2,513,0.10416666666666667,250,2,1,658,0.10416666666666667,250,3,1,795,0.1527777777777778,250,1,1,997,0.1875,
10030179,1217,210,2,0.2857142857142857,567,7,16,3,2,50,0.03125,127,2,1,205,0.0390625,133,2,1,406,0.2109375,244,3,2,489,0.25,250,1,1,684,0.203125,250,3,1,772,0.0625,250,3,1,822,0.203125,
10010148,356,250,1,0.14285714285714285,992,7,141,2,1,321,0.19230769230769232,250,2,1,336,0.11538461538461539,117,1,1,418,0.19230769230769232,250,1,1,465,0.16666666666666666,150,2,2,500,0.1794871794871795,250,2,1,541,0.09615384615384616,250,0,0,2487,0.057692307692307696,
10010148,386,250,1,0.14285714285714285,1217,7,11,1,1,50,0.07738095238095238,12,2,1,55,0.08928571428571429,170,2,2,322,0.07738095238095238,250,2,1,727,0.19047619047619047,250,1,1,1119,0.1488095238095238,250,2,1,1851,0.15476190476190477,250,0,0,2487,0.2619047619047619,
10010148,436,250,1,0.0,1119,7,27,2,1,86,0.029069767441860465,88,2,1,309,0.1511627906976744,250,2,1,727,0.19767441860465115,250,1,1,775,0.09883720930232558,250,1,1,1217,0.14534883720930233,250,2,1,2103,0.29651162790697677,250,0,0,2487,0.08139534883720931,
10010148,301,250,2,0.0,884,7,219,2,1,420,0.15333333333333332,250,1,1,465,0.1,197,3,1,661,0.14,250,3,1,674,0.12,250,3,1,770,0.15333333333333332,250,1,1,923,0.31333333333333335,250,2,1,1851,0.02,
10010148,484,160,2,0.0,367,7,33,2,1,148,0.15217391304347827,88,2,1,309,0.05434782608695652,250,3,1,413,0.14130434782608695,226,3,1,452,0.15217391304347827,173,3,1,526,0.16304347826086957,250,1,1,775,0.18478260869565216,250,3,1,1178,0.15217391304347827,
10050032,632,215,1,0.14285714285714285,615,7,29,1,1,122,0.1015625,37,2,1,147,0.0390625,99,1,1,277,0.03125,250,2,1,795,0.21875,250,2,1,1230,0.0703125,250,2,2,1387,0.28125,250,0,0,2606,0.2578125,
10050032,480,250,2,0.0,969,7,25,3,1,113,0.07317073170731707,84,3,1,183,0.07317073170731707,83,3,1,388,0.15853658536585366,250,3,1,527,0.17682926829268292,250,2,1,612,0.16463414634146342,250,2,1,996,0.34146341463414637,250,1,1,1334,0.012195121951219513,
10050032,539,250,2,0.0,777,7,6,3,1,37,0.022058823529411766,110,3,1,248,0.14705882352941177,250,2,1,612,0.19117647058823528,250,3,1,1018,0.13970588235294118,250,2,1,1230,0.21323529411764705,250,1,1,1334,0.08088235294117647,250,3,1,1441,0.20588235294117646,
10050032,566,250,2,0.14285714285714285,1230,7,29,1,1,122,0.10674157303370786,48,1,1,313,0.12921348314606743,215,1,1,615,0.05056179775280899,250,2,1,777,0.16292134831460675,250,3,1,1018,0.2303370786516854,250,1,1,1334,0.10674157303370786,250,2,2,1387,0.21348314606741572,
10050032,677,250,2,0.14285714285714285,795,7,37,2,1,147,0.07462686567164178,68,2,1,180,0.09701492537313433,99,1,1,277,0.1417910447761194,250,3,2,443,0.12686567164179105,250,3,1,561,0.17164179104477612,215,1,1,615,0.208955223880597,250,3,1,630,0.1791044776119403,
10050032,730,250,2,0.0,522,7,8,2,1,17,0.040983606557377046,38,3,1,178,0.12295081967213115,68,2,1,180,0.03278688524590164,250,3,1,620,0.11475409836065574,190,1,1,719,0.22131147540983606,250,2,1,792,0.1885245901639344,250,3,1,923,0.2786885245901639,
10030146,1589,250,1,0.14285714285714285,1044,7,61,2,1,149,0.125,141,2,1,237,0.0875,241,2,1,412,0.23125,135,1,1,470,0.10625,166,1,2,731,0.15,250,2,1,1009,0.10625,250,0,0,2538,0.19375,
10030146,1453,250,2,0.0,999,7,104,3,1,186,0.030120481927710843,211,2,1,336,0.08433734939759036,235,3,1,534,0.26506024096385544,208,2,1,558,0.18674698795180722,250,3,1,616,0.05421686746987952,250,3,1,817,0.19879518072289157,250,1,1,1177,0.18072289156626506,
10030146,1616,250,2,0.0,968,7,34,2,1,97,0.042682926829268296,123,3,1,312,0.06097560975609756,184,2,1,408,0.12195121951219512,250,3,1,650,0.17073170731707318,250,3,1,808,0.04878048780487805,250,3,1,1452,0.24390243902439024,250,1,1,1613,0.31097560975609756,
10050004,320,250,2,0.42857142857142855,1030,7,27,2,2,53,0.042682926829268296,41,3,2,126,0.0975609756097561,88,1,1,281,0.16463414634146342,110,2,1,390,0.15853658536585366,250,3,1,739,0.2073170731707317,250,1,1,1135,0.16463414634146342,250,3,2,1182,0.16463414634146342,
10050004,426,250,2,0.7142857142857143,772,7,16,2,1,67,0.04929577464788732,44,3,2,147,0.07042253521126761,44,2,2,151,0.14788732394366197,79,1,1,337,0.11267605633802817,3,1,0,410,0.16901408450704225,127,3,2,462,0.2323943661971831,250,2,2,699,0.21830985915492956,
10050004,477,187,2,0.8571428571428571,723,7,4,3,2,107,0.11764705882352941,178,3,2,279,0.08823529411764706,1,1,0,440,0.09558823529411764,4,2,2,492,0.11764705882352941,203,3,2,516,0.21323529411764705,250,3,1,561,0.11029411764705882,11,2,2,847,0.25735294117647056,
10010141,1209,250,1,0.0,455,7,2,1,0,10,0.03571428571428571,106,2,1,293,0.125,250,2,1,341,0.13392857142857142,107,2,1,361,0.16964285714285715,250,1,1,432,0.19642857142857142,250,1,1,773,0.20535714285714285,250,0,0,2954,0.13392857142857142,
10010141,1234,250,1,0.14285714285714285,432,7,2,1,0,10,0.04,15,1,1,58,0.11,250,2,1,341,0.22,250,1,1,455,0.22,250,2,2,565,0.22,250,2,1,613,0.09,250,0,0,2954,0.1,
10010141,1171,250,2,0.0,591,7,106,2,1,293,0.09166666666666666,79,3,1,307,0.16666666666666666,250,1,1,544,0.15,250,1,1,773,0.16666666666666666,250,2,1,830,0.21666666666666667,250,3,1,1077,0.10833333333333334,250,3,1,1879,0.1,
10010141,1199,250,2,0.0,500,7,17,3,1,67,0.08035714285714286,71,1,1,196,0.14285714285714285,142,2,1,340,0.15178571428571427,147,1,1,490,0.21428571428571427,185,3,1,607,0.19642857142857142,250,2,1,613,0.08035714285714286,250,3,1,1344,0.13392857142857142,
10010141,1249,250,2,0.14285714285714285,613,7,15,1,1,58,0.09016393442622951,17,3,1,67,0.06557377049180328,250,1,1,432,0.07377049180327869,147,1,1,490,0.22950819672131148,250,2,1,500,0.07377049180327869,250,2,2,565,0.23770491803278687,250,3,1,823,0.22950819672131148,
10030141,154,250,1,0.0,696,7,3,1,0,13,0.022727272727272728,77,2,1,208,0.14393939393939395,192,2,1,350,0.12878787878787878,250,2,1,389,0.13636363636363635,250,1,1,435,0.11363636363636363,250,2,1,740,0.16666666666666666,250,0,0,2251,0.2878787878787879,
10030141,157,250,2,0.0,740,7,3,1,0,13,0.05,250,2,1,389,0.21428571428571427,142,1,1,519,0.22857142857142856,250,1,1,696,0.15714285714285714,250,3,1,836,0.21428571428571427,250,2,1,913,0.05,250,3,1,1037,0.08571428571428572,
10030141,277,250,2,0.0,983,7,55,2,1,158,0.0875,85,1,1,253,0.05625,192,3,1,310,0.1,170,3,1,366,0.15625,250,1,1,909,0.225,250,2,1,913,0.175,250,3,1,1314,0.2,
10030141,280,250,2,0.0,871,7,14,3,1,79,0.06944444444444445,30,1,1,110,0.06944444444444445,250,2,1,379,0.13194444444444445,128,1,1,403,0.16666666666666666,250,3,1,771,0.1736111111111111,250,2,1,1066,0.20833333333333334,250,3,1,1546,0.18055555555555555,
10050003,438,250,1,0.2857142857142857,1019,7,3,2,1,19,0.017241379310344827,6,2,2,44,0.07471264367816093,168,1,1,504,0.1896551724137931,250,2,1,1070,0.07471264367816093,250,2,1,1088,0.22413793103448276,250,1,2,1304,0.25862068965517243,250,0,0,2433,0.16091954022988506,
10050003,472,250,1,0.0,1307,7,4,2,1,21,0.05555555555555555,122,2,1,331,0.11666666666666667,75,2,1,378,0.15,143,1,1,427,0.18333333333333332,250,2,1,785,0.17777777777777778,250,1,1,1671,0.1,250,0,0,2433,0.21666666666666667,
10050003,416,250,2,0.2857142857142857,1088,7,3,2,1,19,0.04216867469879518,49,3,2,184,0.16265060240963855,250,3,1,432,0.18674698795180722,250,2,1,659,0.1566265060240964,250,1,1,1019,0.23493975903614459,250,1,2,1304,0.13855421686746988,250,3,1,1582,0.0783132530120482,
10050003,429,250,2,0.14285714285714285,785,7,41,3,1,181,0.09558823529411764,122,2,1,331,0.15441176470588236,143,1,1,427,0.11764705882352941,250,3,1,480,0.11029411764705882,250,3,1,1053,0.15441176470588236,250,1,1,1307,0.23529411764705882,250,2,2,1780,0.1323529411764706,
10050003,632,250,2,0.14285714285714285,1240,7,45,3,1,109,0.045454545454545456,226,2,1,530,0.1875,250,3,2,982,0.056818181818181816,250,3,1,1212,0.19318181818181818,250,2,1,1304,0.1875,250,3,1,1644,0.20454545454545456,250,1,1,1671,0.125,
10050185,953,250,2,0.2857142857142857,1028,7,19,2,1,103,0.09036144578313253,1,1,0,254,0.1144578313253012,8,2,2,317,0.0963855421686747,58,1,1,346,0.15060240963855423,250,3,1,496,0.14457831325301204,250,3,1,615,0.18674698795180722,250,3,1,640,0.21686746987951808,
10010179,955,250,1,0.0,1203,7,86,2,1,120,0.04597701149425287,78,2,1,244,0.1206896551724138,97,2,1,297,0.16666666666666666,250,1,1,522,0.10919540229885058,250,2,1,1038,0.1724137931034483,250,1,1,1389,0.1839080459770115,250,0,0,2390,0.20114942528735633,
10010179,1026,250,1,0.0,1075,7,65,2,1,133,0.09876543209876543,47,2,1,182,0.10493827160493827,189,2,1,433,0.10493827160493827,250,1,1,522,0.12962962962962962,228,1,1,662,0.1728395061728395,250,2,1,1138,0.2777777777777778,250,0,0,2390,0.1111111111111111,
10010179,956,250,2,0.14285714285714285,559,7,136,2,1,312,0.14516129032258066,152,2,1,358,0.21774193548387097,250,3,2,480,0.20161290322580644,250,3,1,619,0.1693548387096774,250,3,1,798,0.10483870967741936,250,3,1,1310,0.11290322580645161,250,1,1,1389,0.04838709677419355,
10010179,988,250,2,0.0,1138,7,65,2,1,133,0.016483516483516484,250,1,1,522,0.08791208791208792,184,3,1,534,0.2087912087912088,250,2,1,600,0.15934065934065933,250,3,1,673,0.06043956043956044,250,1,1,1075,0.24725274725274726,250,3,1,1685,0.21978021978021978,
10010179,1120,250,2,0.14285714285714285,601,7,93,3,1,183,0.14754098360655737,90,3,1,268,0.13114754098360656,209,3,1,396,0.09016393442622951,189,2,1,433,0.18032786885245902,193,1,1,500,0.09836065573770492,250,2,2,507,0.19672131147540983,228,1,1,662,0.1557377049180328,
10010179,1124,250,2,0.0,959,7,70,2,1,174,0.125,129,3,1,200,0.10526315789473684,121,3,1,342,0.11842105263157894,250,3,1,448,0.21710526315789475,250,2,1,475,0.13815789473684212,250,3,1,716,0.10526315789473684,250,1,1,1413,0.19078947368421054,
10010179,1177,250,2,0.2857142857142857,569,7,70,2,1,174,0.0873015873015873,61,3,1,231,0.06349206349206349,250,2,2,507,0.07936507936507936,250,3,1,541,0.20634920634920634,250,3,1,716,0.05555555555555555,250,3,2,832,0.2619047619047619,250,1,1,1413,0.24603174603174602,
10030148,62,250,1,0.0,790,7,4,1,0,23,0.0410958904109589,14,2,1,49,0.02054794520547945,51,1,1,143,0.0273972602739726,196,2,1,449,0.1643835616438356,250,2,1,987,0.2876712328767123,250,2,1,1348,0.18493150684931506,250,0,0,2580,0.273972602739726,
10030148,158,250,1,0.0,1083,7,39,1,1,150,0.14634146341463414,98,2,1,217,0.11585365853658537,237,2,1,343,0.09146341463414634,196,1,1,551,0.17682926829268292,161,2,1,568,0.15853658536585366,250,2,1,803,0.14634146341463414,250,0,0,2580,0.16463414634146342,
10030148,50,250,2,0.0,987,7,14,2,1,49,0.06962025316455696,51,1,1,143,0.12658227848101267,17,3,1,159,0.12658227848101267,116,3,1,208,0.06962025316455696,179,2,1,337,0.16455696202531644,250,1,1,790,0.26582278481012656,250,3,1,1163,0.17721518987341772,
10030148,60,250,2,0.14285714285714285,839,7,49,3,2,163,0.08,98,2,1,217,0.08,250,3,1,531,0.06666666666666667,196,1,1,551,0.16,190,3,1,571,0.24,215,3,1,624,0.16,250,2,1,1348,0.21333333333333335,
10030148,169,187,2,0.0,355,7,25,1,1,85,0.11458333333333333,34,2,1,92,0.11458333333333333,90,1,1,347,0.19791666666666666,250,3,1,574,0.14583333333333334,250,2,1,637,0.21875,250,3,1,740,0.010416666666666666,250,2,1,1124,0.19791666666666666,
10030148,190,250,2,0.14285714285714285,803,7,9,3,1,56,0.07894736842105263,34,3,1,106,0.09210526315789473,250,3,1,272,0.1513157894736842,237,2,1,343,0.15789473684210525,161,2,1,568,0.14473684210526316,250,3,2,714,0.21710526315789475,250,1,1,1083,0.15789473684210525,
10050171,1028,250,2,0.0,733,7,6,3,1,18,0.056451612903225805,92,2,1,153,0.12096774193548387,51,1,1,186,0.13709677419354838,137,3,1,392,0.13709677419354838,250,1,1,590,0.12096774193548387,250,1,1,733,0.24193548387096775,250,2,1,1068,0.18548387096774194,
10050171,1236,250,2,0.0,506,7,13,3,1,87,0.15833333333333333,23,2,1,103,0.1,60,3,1,146,0.08333333333333333,250,1,1,639,0.14166666666666666,250,2,1,940,0.11666666666666667,250,3,1,948,0.2833333333333333,250,3,1,960,0.11666666666666667,
10010125,1528,250,1,0.0,618,7,70,2,1,260,0.2153846153846154,158,1,1,472,0.13076923076923078,250,2,1,667,0.11538461538461539,250,1,1,771,0.1076923076923077,250,2,1,922,0.26153846153846155,250,2,1,938,0.023076923076923078,250,0,0,2600,0.14615384615384616,
10010125,1561,250,1,0.0,916,7,79,1,1,174,0.08552631578947369,101,2,1,186,0.07894736842105263,48,1,1,214,0.11842105263157894,203,2,1,607,0.09868421052631579,250,2,1,741,0.17105263157894737,250,2,1,1283,0.2565789473684211,250,0,0,2600,0.19078947368421054,
10010125,1624,250,1,0.14285714285714285,894,7,62,1,1,138,0.08441558441558442,48,1,1,214,0.11688311688311688,160,2,2,255,0.16883116883116883,130,2,1,336,0.15584415584415584,250,2,1,741,0.13636363636363635,250,2,1,1520,0.23376623376623376,250,0,0,2600,0.1038961038961039,
10010125,1518,250,2,0.0,1283,7,79,1,1,174,0.043010752688172046,234,3,1,291,0.07526881720430108,203,2,1,607,0.12903225806451613,250,3,1,862,0.16666666666666666,250,1,1,916,0.20967741935483872,250,3,1,1300,0.1774193548387097,250,2,1,1722,0.1989247311827957,
10010125,1539,250,2,0.0,667,7,21,3,1,125,0.0859375,117,3,1,329,0.1875,250,1,1,618,0.1171875,250,2,1,922,0.1171875,250,2,1,938,0.1953125,250,3,1,1248,0.109375,250,3,1,1285,0.1875,
10010125,1630,250,2,0.14285714285714285,524,7,62,1,1,138,0.0847457627118644,160,2,2,255,0.1694915254237288,218,2,1,311,0.1864406779661017,250,3,1,596,0.025423728813559324,250,1,1,771,0.1864406779661017,250,3,1,1066,0.11864406779661017,250,3,1,1229,0.2288135593220339,
10030177,1038,250,1,0.2857142857142857,830,7,27,1,1,164,0.0821917808219178,212,2,2,358,0.1095890410958904,250,2,1,684,0.21232876712328766,3,1,0,742,0.10273972602739725,250,2,1,782,0.136986301369863,250,1,1,1420,0.1780821917808219,250,0,0,2651,0.1780821917808219,
10030177,1114,250,1,0.0,608,7,107,2,1,248,0.10833333333333334,103,2,1,350,0.16666666666666666,250,1,1,449,0.1,250,2,1,494,0.23333333333333334,210,1,1,547,0.15,250,2,1,699,0.10833333333333334,250,0,0,2651,0.13333333333333333,
10030177,951,246,2,0.14285714285714285,545,7,42,3,1,162,0.18032786885245902,179,3,2,362,0.08196721311475409,119,2,1,386,0.09016393442622951,250,2,1,442,0.04918032786885246,250,3,1,917,0.08196721311475409,250,1,1,1420,0.22950819672131148,250,3,1,1549,0.28688524590163933,
