SSN,GSN,DIS,RCP,NRF,IRS,INN,dis1,rcp1,typ1,irs1,lf1,dis2,rcp2,typ2,irs2,lf2,dis3,rcp3,typ3,irs3,lf3,dis4,rcp4,typ4,irs4,lf4,dis5,rcp5,typ5,irs5,lf5,dis6,rcp6,typ6,irs6,lf6,NAN
10010124,1456,250,1,0.0,801,6,250,2,1,541,0.05844155844155844,250,2,1,657,0.2077922077922078,250,2,1,1106,0.2077922077922078,250,1,1,1132,0.24025974025974026,250,1,1,1209,0.025974025974025976,250,0,0,2319,0.2597402597402597,
10010124,1505,250,1,0.16666666666666666,1132,6,250,2,1,541,0.14285714285714285,250,2,2,550,0.16071428571428573,250,1,1,801,0.22023809523809523,250,1,1,940,0.19047619047619047,250,2,1,1108,0.13095238095238096,250,0,0,2319,0.15476190476190477,
10010124,1432,250,2,0.16666666666666666,657,6,44,3,1,206,0.15079365079365079,250,3,2,706,0.10317460317460317,250,2,1,774,0.1111111111111111,250,1,1,801,0.25396825396825395,250,2,1,1106,0.11904761904761904,250,1,1,1209,0.2619047619047619,
10010124,1460,250,2,0.16666666666666666,541,6,250,2,2,550,0.040983606557377046,250,1,1,801,0.07377049180327869,250,3,1,1095,0.29508196721311475,250,2,1,1106,0.2459016393442623,250,3,1,1112,0.14754098360655737,250,1,1,1132,0.19672131147540983,
10010124,1572,250,2,0.0,512,6,25,2,1,127,0.10714285714285714,86,3,1,157,0.11607142857142858,108,3,1,200,0.10714285714285714,250,1,1,940,0.16071428571428573,250,2,1,1108,0.2767857142857143,250,3,1,1411,0.23214285714285715,
10010124,1577,250,2,0.0,692,6,46,1,1,170,0.140625,53,2,1,244,0.125,250,3,1,495,0.1796875,250,1,1,1049,0.21875,250,2,1,1220,0.1875,250,1,1,1222,0.1484375,
10050059,767,250,1,0.16666666666666666,1153,6,152,1,1,245,0.09375,250,1,1,667,0.14375,250,2,2,735,0.16875,250,2,1,916,0.16875,250,2,1,1591,0.20625,250,0,0,2479,0.21875,
10050059,805,152,1,0.16666666666666666,245,6,20,1,1,80,0.16666666666666666,250,2,2,735,0.27380952380952384,250,2,1,757,0.09523809523809523,250,2,1,895,0.03571428571428571,250,1,1,1153,0.17857142857142858,250,0,0,2479,0.25,
10050059,837,220,1,0.3333333333333333,433,6,20,1,1,80,0.1388888888888889,51,2,2,203,0.14814814814814814,114,2,2,346,0.16666666666666666,133,1,1,356,0.2222222222222222,250,2,1,757,0.19444444444444445,250,0,0,2479,0.12962962962962962,
10050059,845,250,1,0.0,625,6,45,2,1,131,0.03787878787878788,250,1,1,448,0.16666666666666666,250,2,1,625,0.18181818181818182,250,1,1,667,0.1893939393939394,250,2,1,1524,0.32575757575757575,250,0,0,2479,0.09848484848484848,
10050059,879,250,1,0.0,448,6,45,2,1,131,0.17543859649122806,111,2,1,395,0.07894736842105263,247,1,1,492,0.15789473684210525,250,1,1,625,0.19298245614035087,250,2,1,1068,0.14912280701754385,250,0,0,2479,0.24561403508771928,
10050059,888,247,1,0.0,492,6,30,2,1,65,0.043859649122807015,111,2,1,395,0.30701754385964913,250,1,1,448,0.15789473684210525,250,1,1,918,0.18421052631578946,250,2,1,1355,0.043859649122807015,250,0,0,2479,0.2631578947368421,
10050059,900,250,1,0.0,918,6,30,2,1,65,0.11038961038961038,81,2,1,218,0.06493506493506493,133,1,1,356,0.15584415584415584,247,1,1,492,0.13636363636363635,250,2,1,1076,0.3051948051948052,250,0,0,2479,0.22727272727272727,
10050059,756,250,2,0.0,916,6,250,2,1,625,0.09722222222222222,250,1,1,667,0.1736111111111111,250,3,1,770,0.2361111111111111,250,3,1,1094,0.16666666666666666,250,1,1,1153,0.1875,250,2,1,1591,0.1388888888888889,
10050059,802,250,2,0.0,625,6,250,1,1,625,0.18181818181818182,250,1,1,667,0.14393939393939395,250,2,1,916,0.10606060606060606,250,3,1,1094,0.32575757575757575,250,2,1,1524,0.15151515151515152,250,3,1,1792,0.09090909090909091,
10050059,884,81,2,0.16666666666666666,218,6,51,2,2,203,0.1794871794871795,133,1,1,356,0.19230769230769232,140,3,1,465,0.3333333333333333,250,1,1,918,0.1282051282051282,250,2,1,1076,0.1282051282051282,250,3,1,1134,0.038461538461538464,
10030113,865,250,1,0.0,682,6,30,1,1,93,0.0625,78,2,1,168,0.1484375,50,1,1,244,0.1875,250,2,1,963,0.1328125,250,2,1,1554,0.296875,250,0,0,2643,0.171875,
10030113,881,50,1,0.16666666666666666,244,6,15,2,1,42,0.1,1,1,0,144,0.15,78,2,1,168,0.0625,250,1,1,682,0.3,250,2,1,1772,0.2,250,0,0,2643,0.1875,
10030113,942,250,1,0.3333333333333333,543,6,31,2,1,51,0.08333333333333333,1,1,0,144,0.09090909090909091,57,2,2,185,0.16666666666666666,197,1,1,714,0.29545454545454547,250,2,1,1772,0.2803030303030303,250,0,0,2643,0.08333333333333333,
10030113,959,197,1,0.16666666666666666,714,6,31,2,1,51,0.02857142857142857,56,1,1,145,0.07857142857142857,250,2,1,525,0.11428571428571428,250,1,1,543,0.2785714285714286,149,2,2,573,0.2357142857142857,250,0,0,2643,0.2642857142857143,
10030113,987,250,2,0.0,927,6,87,1,1,234,0.12337662337662338,180,3,1,382,0.19480519480519481,250,3,1,1128,0.11688311688311688,250,1,1,1190,0.21428571428571427,250,2,1,1227,0.15584415584415584,250,2,1,1355,0.19480519480519481,
10030113,1012,174,2,0.3333333333333333,395,6,10,2,2,36,0.052083333333333336,56,1,1,145,0.10416666666666667,250,3,1,485,0.19791666666666666,149,2,2,573,0.28125,250,3,1,624,0.11458333333333333,250,1,1,1190,0.25,
10010170,704,119,1,0.0,566,6,44,2,1,137,0.07758620689655173,56,1,1,157,0.08620689655172414,84,1,1,356,0.08620689655172414,250,2,1,788,0.19827586206896552,250,2,1,1824,0.1896551724137931,250,0,0,2424,0.3620689655172414,
10010170,593,250,2,0.0,488,6,60,3,1,167,0.08928571428571429,121,3,1,408,0.1875,231,2,1,556,0.14285714285714285,250,2,1,907,0.21428571428571427,250,1,1,936,0.21428571428571427,250,3,1,1170,0.15178571428571427,
10010170,650,167,2,0.0,442,6,22,2,1,118,0.09803921568627451,65,3,1,149,0.12745098039215685,250,1,1,481,0.1568627450980392,250,3,1,555,0.28431372549019607,231,2,1,556,0.19607843137254902,250,3,1,1170,0.13725490196078433,
10010170,842,250,2,0.3333333333333333,564,6,94,2,1,328,0.14912280701754385,250,3,1,356,0.19298245614035087,250,3,2,511,0.11403508771929824,19,1,2,617,0.23684210526315788,250,2,1,695,0.13157894736842105,250,3,1,1120,0.17543859649122806,
10010170,843,250,2,0.6666666666666666,695,6,1,1,0,370,0.10144927536231885,250,3,2,511,0.21014492753623187,250,2,1,564,0.10869565217391304,19,1,2,617,0.2246376811594203,233,2,1,958,0.2028985507246377,250,3,2,1643,0.15217391304347827,
10050092,245,213,1,0.5,1038,6,20,1,1,100,0.03125,23,2,2,543,0.21875,250,2,1,627,0.1375,1,1,0,816,0.2375,201,2,2,968,0.225,250,0,0,2543,0.15,
10050092,107,240,2,0.5,449,6,42,2,1,240,0.08490566037735849,143,3,1,277,0.1320754716981132,213,2,2,403,0.16037735849056603,16,1,2,832,0.1792452830188679,250,1,1,1078,0.25471698113207547,250,3,2,1476,0.18867924528301888,
10050092,147,211,2,0.3333333333333333,421,6,2,3,2,10,0.0392156862745098,42,2,1,240,0.16666666666666666,227,3,1,457,0.2647058823529412,235,1,1,643,0.19607843137254902,16,1,2,832,0.19607843137254902,250,2,1,973,0.13725490196078433,
10050092,297,250,2,0.6666666666666666,627,6,23,2,2,543,0.06716417910447761,179,3,2,554,0.26865671641791045,250,3,2,775,0.07462686567164178,250,3,1,949,0.208955223880597,201,2,2,968,0.21641791044776118,213,1,1,1038,0.16417910447761194,
10050066,103,116,1,0.6666666666666666,319,6,1,1,0,9,0.0425531914893617,1,1,0,74,0.07446808510638298,122,2,2,540,0.11702127659574468,122,2,2,712,0.2553191489361702,250,2,1,1424,0.2765957446808511,250,0,0,2385,0.23404255319148937,
10050066,216,193,1,0.16666666666666666,467,6,10,2,1,66,0.13725490196078433,122,1,1,363,0.1568627450980392,2,1,0,401,0.16666666666666666,250,2,1,470,0.22549019607843138,250,2,1,1284,0.06862745098039216,250,0,0,2385,0.24509803921568626,
10050066,66,250,2,0.16666666666666666,758,6,74,3,1,189,0.136986301369863,132,3,1,241,0.11643835616438356,250,3,1,453,0.1095890410958904,250,2,1,672,0.22602739726027396,250,2,1,836,0.2191780821917808,122,1,2,1061,0.1917808219178082,
10050066,110,250,2,0.5,672,6,250,3,1,453,0.13432835820895522,179,1,1,687,0.1791044776119403,110,2,2,706,0.11194029850746269,224,3,2,729,0.22388059701492538,250,2,1,758,0.2462686567164179,122,1,2,1061,0.1044776119402985,
10050066,133,226,2,0.5,715,6,115,3,1,258,0.08208955223880597,1,1,0,351,0.12686567164179105,2,1,0,401,0.1417910447761194,250,2,1,1284,0.14925373134328357,250,2,1,1424,0.2835820895522388,250,3,2,1638,0.21641791044776118,
10030114,1370,117,1,0.0,418,6,19,1,1,86,0.1111111111111111,32,2,1,153,0.06481481481481481,250,2,1,556,0.24074074074074073,250,1,1,1254,0.21296296296296297,250,2,1,1340,0.25,250,0,0,2249,0.12037037037037036,
10030114,1419,250,1,0.0,911,6,4,2,1,22,0.04430379746835443,155,2,1,292,0.08227848101265822,250,2,1,1020,0.22151898734177214,250,1,1,1254,0.2721518987341772,250,1,1,1685,0.2848101265822785,250,0,0,2249,0.0949367088607595,
10030114,1355,250,2,0.0,556,6,19,1,1,86,0.0847457627118644,32,2,1,153,0.211864406779661,238,3,1,376,0.16101694915254236,117,1,1,418,0.22033898305084745,171,2,1,435,0.15254237288135594,250,1,1,1155,0.1694915254237288,
10030114,1518,158,2,0.3333333333333333,596,6,8,1,0,56,0.059322033898305086,63,2,2,162,0.09322033898305085,57,2,1,275,0.19491525423728814,1,1,0,443,0.2457627118644068,250,3,1,762,0.23728813559322035,250,1,1,1086,0.1694915254237288,
10030114,1536,250,2,0.0,436,6,170,2,1,243,0.09821428571428571,125,3,1,266,0.10714285714285714,157,3,1,318,0.22321428571428573,250,1,1,1086,0.29464285714285715,250,2,1,1086,0.15178571428571427,250,1,1,1685,0.125,
10010184,1571,250,1,0.0,540,6,73,1,1,210,0.16379310344827586,50,1,1,275,0.09482758620689655,159,2,1,381,0.04310344827586207,250,2,1,751,0.16379310344827586,250,2,1,1201,0.22413793103448276,250,0,0,2645,0.3103448275862069,
10010184,1605,250,1,0.0,551,6,38,2,1,128,0.14912280701754385,220,2,1,254,0.09649122807017543,210,2,1,481,0.17543859649122806,250,1,1,553,0.11403508771929824,250,1,1,1237,0.23684210526315788,250,0,0,2645,0.22807017543859648,
10010184,1620,250,1,0.0,553,6,192,2,1,421,0.16393442622950818,175,1,1,450,0.1721311475409836,210,2,1,481,0.20491803278688525,250,2,1,506,0.06557377049180328,250,1,1,551,0.10655737704918032,250,0,0,2645,0.28688524590163933,
10010184,1497,250,2,0.0,914,6,128,1,1,401,0.13636363636363635,250,2,1,526,0.12987012987012986,250,2,1,921,0.24675324675324675,250,1,1,1237,0.19480519480519481,250,3,1,1314,0.2012987012987013,250,1,1,1657,0.09090909090909091,
10010184,1504,159,2,0.0,381,6,73,1,1,210,0.1509433962264151,139,2,1,256,0.0660377358490566,250,3,1,471,0.16981132075471697,250,1,1,540,0.04716981132075472,250,2,1,751,0.29245283018867924,250,1,1,1657,0.27358490566037735,
10010184,1520,250,2,0.0,526,6,44,3,1,95,0.08181818181818182,200,2,1,380,0.14545454545454545,155,3,1,417,0.11818181818181818,250,2,1,914,0.18181818181818182,250,1,1,1237,0.2,250,3,1,1314,0.2727272727272727,
10010184,1564,200,2,0.0,380,6,44,3,1,95,0.11,65,3,1,103,0.16,220,2,1,254,0.11,250,2,1,526,0.16,250,3,1,666,0.2,250,1,1,1237,0.26,
10010184,1588,220,2,0.0,254,6,38,2,1,128,0.12790697674418605,200,2,1,380,0.12790697674418605,250,1,1,551,0.12790697674418605,250,3,1,666,0.26744186046511625,250,3,1,751,0.08139534883720931,250,1,1,1237,0.26744186046511625,
10010184,1635,210,2,0.0,481,6,38,2,1,128,0.06481481481481481,108,3,1,343,0.09259259259259259,250,2,1,506,0.26851851851851855,250,1,1,551,0.18518518518518517,250,1,1,553,0.23148148148148148,250,3,1,751,0.1574074074074074,
10010184,1673,250,2,0.16666666666666666,646,6,211,3,2,391,0.17692307692307693,236,2,1,436,0.1076923076923077,250,3,1,438,0.08461538461538462,250,2,1,801,0.15384615384615385,250,3,1,1146,0.23846153846153847,250,1,1,1546,0.23846153846153847,
10010184,1677,250,2,0.0,506,6,108,3,1,343,0.08196721311475409,192,2,1,421,0.19672131147540983,210,2,1,481,0.23770491803278687,225,3,1,508,0.10655737704918032,250,1,1,553,0.06557377049180328,250,3,1,1241,0.3114754098360656,
10010184,1708,250,2,0.0,801,6,102,3,1,338,0.15441176470588236,250,3,1,438,0.19852941176470587,185,3,1,538,0.14705882352941177,250,2,1,646,0.14705882352941177,250,2,1,707,0.14705882352941177,250,1,1,1546,0.20588235294117646,
10050061,1575,72,1,0.5,307,6,1,1,0,172,0.06976744186046512,1,1,0,259,0.09302325581395349,97,2,2,259,0.08139534883720931,250,2,1,376,0.2441860465116279,194,2,1,469,0.2441860465116279,250,0,0,2531,0.26744186046511625,
10050061,1603,250,1,0.0,810,6,25,1,1,114,0.0547945205479452,113,2,1,235,0.13013698630136986,82,2,1,314,0.21232876712328766,170,1,1,806,0.1917808219178082,250,2,1,932,0.17123287671232876,250,0,0,2531,0.23972602739726026,
10050061,1486,250,2,0.6666666666666666,947,6,85,3,1,214,0.06626506024096386,1,1,0,273,0.1566265060240964,177,3,2,281,0.10240963855421686,1,1,0,458,0.1144578313253012,250,2,1,852,0.27710843373493976,199,2,2,1178,0.28313253012048195,
10050061,1570,250,2,0.6666666666666666,376,6,1,1,0,259,0.16326530612244897,97,2,2,259,0.20408163265306123,72,1,1,307,0.21428571428571427,210,3,2,440,0.08163265306122448,250,3,1,1006,0.24489795918367346,199,2,2,1178,0.09183673469387756,
10030122,647,250,1,0.0,829,6,67,2,1,168,0.09740259740259741,250,2,1,750,0.09740259740259741,250,2,1,861,0.2532467532467532,250,1,1,1048,0.3051948051948052,250,1,1,1195,0.14285714285714285,250,0,0,2604,0.1038961038961039,
10030122,709,250,1,0.0,636,6,28,1,1,164,0.10655737704918032,93,1,1,404,0.18032786885245902,250,2,1,548,0.18032786885245902,250,2,1,678,0.11475409836065574,250,2,1,763,0.1885245901639344,250,0,0,2604,0.22950819672131148,
10030122,526,184,2,0.5,444,6,66,3,1,207,0.13725490196078433,222,2,2,334,0.2647058823529412,250,3,2,572,0.14705882352941177,248,1,1,697,0.029411764705882353,222,2,2,750,0.17647058823529413,250,3,1,888,0.24509803921568626,
10030122,533,250,2,0.6666666666666666,575,6,66,3,1,207,0.1016949152542373,181,2,2,376,0.17796610169491525,119,3,2,423,0.16101694915254236,250,3,2,566,0.09322033898305085,222,2,2,750,0.22033898305084745,250,1,1,1623,0.2457627118644068,
10030122,605,250,2,0.3333333333333333,874,6,115,2,1,170,0.12,222,2,2,334,0.22,140,1,1,464,0.21333333333333335,250,3,2,572,0.14,248,1,1,697,0.08666666666666667,250,3,1,878,0.22,
10030122,610,250,2,0.0,750,6,67,2,1,168,0.12142857142857143,250,3,1,466,0.12142857142857143,250,3,1,679,0.2,250,3,1,719,0.22857142857142856,250,1,1,829,0.10714285714285714,250,2,1,861,0.22142857142857142,
10030122,650,250,2,0.0,889,6,115,2,1,170,0.1554054054054054,98,3,1,257,0.12837837837837837,250,2,1,873,0.16216216216216217,250,3,1,878,0.12162162162162163,250,3,1,1043,0.21621621621621623,250,1,1,1277,0.21621621621621623,
10030122,746,250,2,0.0,678,6,79,3,1,243,0.07692307692307693,250,2,1,548,0.2153846153846154,202,3,1,569,0.15384615384615385,250,1,1,636,0.1076923076923077,250,2,1,763,0.23076923076923078,250,3,1,2140,0.2153846153846154,
10010183,448,250,1,0.0,928,6,36,1,1,95,0.08552631578947369,154,2,1,506,0.08552631578947369,250,2,1,572,0.24342105263157895,250,1,1,1351,0.23684210526315788,250,2,1,1462,0.2565789473684211,250,0,0,2564,0.09210526315789473,
10010183,351,250,2,0.0,858,6,112,1,1,260,0.14189189189189189,250,1,1,495,0.18243243243243243,250,2,1,499,0.12162162162162163,250,2,1,514,0.20270270270270271,250,3,1,658,0.16891891891891891,250,3,1,766,0.18243243243243243,
10010183,352,250,2,0.0,514,6,101,1,1,247,0.09166666666666666,112,1,1,260,0.13333333333333333,250,3,1,658,0.08333333333333333,250,2,1,858,0.25,250,2,1,1104,0.25833333333333336,250,3,1,1193,0.18333333333333332,
10010183,399,250,2,0.0,499,6,248,3,1,239,0.11538461538461539,137,2,1,256,0.1346153846153846,250,1,1,495,0.16346153846153846,250,3,1,629,0.22115384615384615,250,3,1,766,0.19230769230769232,250,2,1,858,0.17307692307692307,
10010183,478,250,2,0.0,499,6,62,3,1,190,0.03389830508474576,137,2,1,256,0.1016949152542373,250,3,1,629,0.23728813559322035,250,3,1,966,0.23728813559322035,250,1,1,1209,0.11016949152542373,250,2,1,1276,0.2796610169491525,
10010183,580,250,2,0.16666666666666666,544,6,24,2,1,168,0.12931034482758622,250,1,1,1039,0.16379310344827586,250,3,2,1139,0.1896551724137931,250,3,1,1160,0.22413793103448276,250,2,1,1276,0.04310344827586207,250,2,1,1398,0.25,
10050095,1603,250,2,0.16666666666666666,576,6,29,2,1,102,0.1349206349206349,15,1,2,220,0.07142857142857142,250,3,1,453,0.06349206349206349,250,1,1,936,0.2698412698412698,250,2,1,1308,0.18253968253968253,250,3,1,1551,0.2777777777777778,
10050095,1607,153,2,0.16666666666666666,210,6,10,3,2,54,0.05813953488372093,250,3,1,680,0.05813953488372093,250,3,1,854,0.3488372093023256,250,1,1,936,0.06976744186046512,250,2,1,1001,0.12790697674418605,250,2,1,1308,0.3372093023255814,
10050095,1652,250,2,0.0,1001,6,153,2,1,210,0.06547619047619048,177,1,1,387,0.2261904761904762,193,3,1,466,0.09523809523809523,250,2,1,593,0.13690476190476192,250,3,1,854,0.19047619047619047,250,1,1,936,0.2857142857142857,
10050095,1711,250,2,0.16666666666666666,593,6,177,1,1,387,0.12096774193548387,193,3,1,466,0.24193548387096775,150,1,2,483,0.14516129032258066,250,2,1,1001,0.18548387096774194,250,3,1,1019,0.04838709677419355,250,2,1,1043,0.25806451612903225,
10050095,1739,155,2,0.16666666666666666,322,6,24,2,1,68,0.058823529411764705,75,3,1,116,0.058823529411764705,57,3,1,266,0.10784313725490197,192,2,2,513,0.27450980392156865,250,3,1,1515,0.3431372549019608,250,1,1,1848,0.1568627450980392,
10050095,1767,127,2,0.16666666666666666,464,6,24,2,1,68,0.1111111111111111,61,2,1,224,0.1111111111111111,76,3,2,229,0.16666666666666666,250,3,1,597,0.25,250,3,1,1515,0.07407407407407407,250,1,1,1848,0.28703703703703703,
10050095,1786,223,2,0.16666666666666666,649,6,4,1,0,213,0.043478260869565216,250,2,1,628,0.18840579710144928,250,2,1,847,0.07971014492753623,250,3,1,1022,0.16666666666666666,250,3,1,1167,0.2463768115942029,250,1,1,1263,0.2753623188405797,
10030125,161,250,1,0.16666666666666666,693,6,50,1,1,143,0.09558823529411764,250,1,1,477,0.21323529411764705,250,2,1,686,0.16176470588235295,250,2,1,993,0.14705882352941177,227,2,2,1049,0.22794117647058823,250,0,0,2406,0.15441176470588236,
10030125,195,250,1,0.0,477,6,180,2,1,332,0.1864406779661017,188,1,1,617,0.211864406779661,250,2,1,669,0.11016949152542373,250,2,1,686,0.15254237288135594,250,1,1,693,0.2457627118644068,250,0,0,2406,0.09322033898305085,
10030125,205,118,1,0.16666666666666666,231,6,8,1,0,32,0.07894736842105263,34,2,1,125,0.14473684210526316,50,1,1,143,0.11842105263157894,227,2,2,1049,0.10526315789473684,250,2,1,1430,0.2894736842105263,250,0,0,2406,0.2631578947368421,
10030125,302,250,1,0.0,771,6,13,2,1,44,0.1111111111111111,123,2,1,434,0.13194444444444445,188,1,1,617,0.04861111111111111,250,2,1,895,0.2152777777777778,250,1,1,1098,0.1597222222222222,250,0,0,2406,0.3333333333333333,
10030125,323,250,1,0.0,319,6,157,2,1,206,0.07777777777777778,250,2,1,691,0.17777777777777778,250,2,1,800,0.17777777777777778,250,1,1,1098,0.2,250,1,1,1336,0.2222222222222222,250,0,0,2406,0.14444444444444443,
10030125,188,180,2,0.16666666666666666,332,6,25,3,1,89,0.14893617021276595,250,1,1,477,0.23404255319148937,250,2,1,669,0.2765957446808511,250,2,1,686,0.22340425531914893,250,3,2,1065,0.06382978723404255,250,3,1,1073,0.05319148936170213,
10030125,202,250,2,0.0,669,6,180,2,1,332,0.2,250,1,1,477,0.1,214,3,1,606,0.2153846153846154,188,1,1,617,0.19230769230769232,250,2,1,895,0.038461538461538464,250,3,1,1073,0.25384615384615383,
10030125,333,123,2,0.0,434,6,13,2,1,44,0.05555555555555555,19,2,1,71,0.05555555555555555,250,1,1,771,0.17592592592592593,250,3,1,929,0.1388888888888889,250,1,1,1098,0.24074074074074073,250,3,1,1226,0.3333333333333333,
10030125,361,250,2,0.0,800,6,14,3,1,84,0.05555555555555555,250,1,1,319,0.1111111111111111,250,2,1,592,0.1527777777777778,250,2,1,691,0.22916666666666666,250,3,1,735,0.2013888888888889,250,1,1,1098,0.25,
10050035,855,181,1,0.16666666666666666,495,6,21,2,1,101,0.12264150943396226,1,1,0,275,0.11320754716981132,103,2,1,357,0.11320754716981132,250,1,1,998,0.18867924528301888,250,2,1,1477,0.25471698113207547,250,0,0,2455,0.20754716981132076,
10050035,848,176,2,0.3333333333333333,583,6,44,1,1,120,0.07377049180327869,57,3,2,223,0.11475409836065574,250,2,2,683,0.14754098360655737,250,1,1,998,0.2540983606557377,250,2,1,1210,0.23770491803278687,250,3,1,1280,0.1721311475409836,
10050035,933,103,2,0.0,357,6,9,3,1,53,0.06,21,2,1,101,0.13,250,2,1,431,0.2,181,1,1,495,0.12,250,3,1,1180,0.18,250,2,1,1477,0.31,
10010177,171,156,1,0.0,422,6,48,2,1,195,0.10714285714285714,250,2,1,788,0.08035714285714286,250,2,1,808,0.13392857142857142,250,1,1,1116,0.2857142857142857,250,1,1,1661,0.2857142857142857,250,0,0,2200,0.10714285714285714,
10010177,186,250,1,0.16666666666666666,1153,6,34,2,1,124,0.13095238095238096,145,1,1,301,0.15476190476190477,250,2,2,749,0.19642857142857142,250,2,1,964,0.1488095238095238,250,1,1,1116,0.16666666666666666,250,0,0,2200,0.20238095238095238,
10010177,269,139,1,0.0,442,6,73,2,1,175,0.1346153846153846,145,1,1,301,0.16346153846153846,250,2,1,604,0.08653846153846154,250,1,1,690,0.22115384615384615,250,2,1,866,0.23076923076923078,250,0,0,2200,0.16346153846153846,
10010177,277,250,1,0.0,863,6,40,2,1,163,0.04,250,2,1,482,0.1,250,2,1,619,0.18,250,1,1,1010,0.3,250,1,1,1661,0.17333333333333334,250,0,0,2200,0.20666666666666667,
10010177,100,250,2,0.0,808,6,156,1,1,422,0.10273972602739725,250,2,1,599,0.1917808219178082,250,3,1,631,0.1643835616438356,250,2,1,788,0.23972602739726026,250,1,1,1116,0.13013698630136986,250,3,1,1746,0.17123287671232876,
